2R	15312818	15314617	+	7929
2R	15316615	15316679	+	7929
2R	15317148	15317208	+	7929
2R	15317378	15317433	+	7929
2R	15320509	15320565	-	8435
2R	15321889	15321975	-	8435
2R	15322713	15323123	+	7512
2R	15322713	15323448	+	7512
2R	15322742	15323123	+	7512
2R	15322742	15323448	+	7512
2R	15323031	15323123	+	7512
2R	15323142	15323448	+	7512
2R	15323566	15323844	+	7512
2R	15324148	15324201	+	7512
2R	15326291	15326350	-	8170
2R	15328176	15328232	-	8516
2R	15331647	15333576	+	6847
2R	15333968	15336083	+	6847
2R	15336188	15337347	+	6847
2R	15337463	15337751	+	6847
2R	15337808	15337892	+	6847
2R	15338211	15338398	+	6847
2R	15338608	15338685	+	6847
2R	15338848	15338910	+	6847
2R	15339076	15339137	+	6847
2R	15340604	15350062	+	7426
2R	15350595	15356820	+	7426
2R	15357713	15358008	+	7426
2R	15358291	15358578	+	7426
2R	15358750	15360414	+	7426
2R	15360469	15361982	+	7426
2R	15362301	15364512	+	7426
2R	15364642	15364745	+	7426
2R	15364939	15365710	+	7426
2R	15365785	15365842	+	7426
2R	15368434	15368485	-	8099
2R	15368740	15368793	-	8099
2R	15369508	15369569	-	8099
2R	15370207	15370259	-	8099
2R	15370829	15370895	-	8099
2R	15371040	15371096	-	8099
2R	15371257	15371318	-	8099
2R	15378422	15379556	-	6247
2R	15380222	15380318	-	6247
2R	15380882	15381412	+	8175
2R	15381559	15381849	+	8175
2R	15381748	15381849	+	8175
2R	15382414	15383402	+	8175
2R	15383300	15383402	+	8175
2R	15384300	15384495	+	8175
2R	15402384	15409565	+	8064
2R	15410543	15415124	+	8064
2R	15415230	15419350	+	8064
2R	15416832	15419350	+	8064
2R	15416839	15419350	+	8064
2R	15419552	15420675	+	8064
2R	15420785	15420850	+	8064
2R	15420957	15421526	+	8064
2R	15421644	15421941	+	8064
2R	15422188	15422716	+	8064
2R	15422897	15422969	+	8064
2R	15423096	15424258	+	8064
2R	15423444	15423500	-	7018
2R	15423625	15423683	-	7018
2R	15424406	15452856	+	8064
2R	15425667	15452856	+	8064
2R	15426628	15452856	+	8064
2R	15427349	15427422	-	8616
2R	15427547	15427599	-	8616
2R	15453009	15453740	+	8064
2R	15453009	15456434	+	8064
2R	15453798	15456434	+	8064
2R	15456560	15456659	+	8064
2R	15456816	15457747	+	8064
2R	15456816	15458898	+	8064
2R	15456816	15460872	+	8064
2R	15456816	15463297	+	8064
2R	15457925	15458898	+	8064
2R	15457925	15463297	+	8064
2R	15459268	15460872	+	8064
2R	15459268	15463297	+	8064
2R	15459268	15464470	+	8064
2R	15459268	15465330	+	8064
2R	15461227	15463297	+	8064
2R	15461227	15465357	+	8064
2R	15464687	15465330	+	8064
2R	15464687	15465357	+	8064
2R	15465492	15465649	+	8064
2R	15465507	15465649	+	8064
2R	15465746	15466578	+	8064
2R	15466774	15466848	+	8064
2R	15472934	15473176	-	7623
2R	15472985	15473176	-	7623
2R	15473746	15473884	-	7623
2R	15474106	15475940	-	7623
2R	15476354	15482233	-	7623
2R	15486457	15486528	-	7303
2R	15489350	15489546	-	7303
2R	15489899	15496966	-	7303
2R	15497034	15497118	-	7303
2R	15511732	15511813	+	6578
2R	15512766	15513745	+	6578
2R	15513633	15513745	+	6578
2R	15514268	15514396	+	6578
2R	15518832	15518893	-	8706
2R	15519206	15519275	-	8706
2R	15519870	15519925	-	8706
2R	15520337	15520416	-	8706
2R	15520337	15521841	-	8706
2R	15520480	15521841	-	8706
2R	15521941	15522001	-	8706
2R	15521944	15522001	-	8706
2R	15522105	15522873	-	8706
2R	15522129	15522435	-	8706
2R	15522129	15522873	-	8706
2R	15522466	15522873	-	8706
2R	15523020	15523074	-	8706
2R	15524738	15524859	-	8706
2R	15524738	15525014	-	8706
2R	15524902	15525014	-	8706
2R	15525330	15525389	-	8706
2R	15525963	15526018	-	8706
2R	15526596	15526715	-	8706
2R	15527233	15527298	-	8706
2R	15527463	15527629	-	8706
2R	15527718	15531134	-	8706
2R	15527718	15532121	-	8706
2R	15531396	15532121	-	8706
2R	15533588	15535167	+	8715
2R	15535526	15535590	+	8715
2R	15536429	15536494	+	8715
2R	15536861	15536921	+	8715
2R	15537469	15537524	+	8715
2R	15539520	15539577	+	6170
2R	15540404	15540456	-	8555
2R	15540641	15540699	-	8555
2R	15542905	15542957	+	8988
2R	15543467	15543521	+	8988
2R	15543663	15543755	+	8988
2R	15545389	15545452	-	8665
2R	15545906	15549755	-	8665
2R	15555558	15555612	+	6254
2R	15555650	15561814	+	6254
2R	15555858	15555923	+	6254
2R	15556015	15561814	+	6254
2R	15556358	15556414	+	6254
2R	15556479	15561814	+	6254
2R	15556657	15556714	+	6254
2R	15556815	15561814	+	6254
2R	15557048	15557243	+	6254
2R	15557048	15557528	+	6254
2R	15557311	15561814	+	6254
2R	15557608	15561814	+	6254
2R	15557712	15557785	+	6254
2R	15557935	15558007	+	6254
2R	15558171	15561814	+	6254
2R	15558407	15558473	+	6254
2R	15558589	15561814	+	6254
2R	15559723	15561814	+	6254
2R	15559999	15560097	+	6254
2R	15560204	15561814	+	6254
2R	15560523	15560592	+	6254
2R	15560657	15561814	+	6254
2R	15561114	15561814	+	6254
2R	15561281	15561362	+	6254
2R	15561418	15561814	+	6254
2R	15563213	15563270	-	7666
2R	15563683	15563742	-	7666
2R	15564347	15564410	-	7666
2R	15564465	15564520	-	7666
2R	15564662	15564721	-	7666
2R	15565047	15565573	-	7666
2R	15566592	15566802	-	8694
2R	15566968	15567028	-	8694
2R	15567173	15567242	-	8694
2R	15567714	15567828	-	8694
2R	15567714	15568151	-	8694
2R	15567841	15568151	-	8694
2R	15568507	15568750	-	8694
2R	15568827	15569118	-	8694
2R	15569539	15571677	+	8566
2R	15570296	15570357	-	7312
2R	15570723	15570882	-	7312
2R	15571071	15571134	-	7312
2R	15571609	15571677	+	8566
2R	15572758	15572812	+	8566
2R	15573392	15573449	-	6771
2R	15573611	15573665	-	6771
2R	15615301	15630709	+	6818
2R	15630781	15637759	+	6818
2R	15637936	15650020	+	6818
2R	15650071	15650173	+	6818
2R	15650071	15656791	+	6818
2R	15658402	15658609	-	8117
2R	15658849	15662923	-	8117
2R	15663171	15663231	-	8117
2R	15663379	15663471	-	8117
2R	15663799	15663918	-	8117
2R	15664190	15664323	-	8117
2R	15664435	15664823	-	8117
2R	15664435	15664890	-	8117
2R	15664435	15665312	-	8117
2R	15665368	15665424	-	8117
2R	15665515	15665710	-	8117
2R	15665988	15667610	-	8117
2R	15667866	15671991	-	8117
2R	15672286	15675516	-	8117
2R	15672286	15676488	-	8117
2R	15672286	15676501	-	8117
2R	15677435	15677488	-	6366
2R	15677754	15677811	-	6366
2R	15678515	15678579	-	6366
2R	15680846	15680905	+	8628
2R	15681643	15681697	+	8628
2R	15681744	15681813	+	8628
2R	15681945	15682011	+	8628
2R	15684923	15686224	+	8868
2R	15685402	15685519	-	7310
2R	15685702	15685760	-	7310
2R	15685807	15685865	-	7310
2R	15688140	15688203	-	8472
2R	15688714	15688764	-	8472
2R	15690065	15690120	+	8903
2R	15690167	15690253	+	8903
2R	15690433	15690479	+	8903
2R	15691384	15691439	+	7890
2R	15691480	15691540	+	7890
2R	15691717	15691777	+	7890
2R	15692671	15692737	+	8367
2R	15692778	15692835	+	8367
2R	15693015	15693359	+	8367
2R	15694311	15694374	+	7457
2R	15694418	15694476	+	7457
2R	15694629	15694700	+	7457
2R	15695609	15695718	+	8489
2R	15695765	15695821	+	8489
2R	15696001	15696062	+	8489
2R	15697025	15697078	+	7458
2R	15697125	15697200	+	7458
2R	15697380	15697441	+	7458
2R	15699619	15699687	-	6334,7859,8910
2R	15700016	15701111	-	6334,7859,8910
2R	15701324	15701378	-	6334,7859,8910
2R	15701573	15701628	-	6334,7859,8910
2R	15712066	15712126	-	7644
2R	15712264	15712323	-	7644
2R	15712370	15712428	-	7644
2R	15727927	15732067	+	7054
2R	15732969	15735090	+	7054
2R	15737061	15755947	+	7054
2R	15756133	15757697	+	7054
2R	15757927	15758541	+	7054
2R	15757927	15760764	+	7054
2R	15758635	15760764	+	7054
2R	15763271	15763349	-	8891
2R	15763590	15763645	-	8891
2R	15763830	15763925	-	8891
2R	15763830	15765122	-	8891
2R	15764836	15773815	-	8891
2R	15765253	15773040	-	8891
2R	15765253	15773815	-	8891
2R	15765448	15773040	-	8891
2R	15765448	15773815	-	8891
2R	15766714	15773040	-	8891
2R	15767254	15773815	-	8891
2R	15769552	15773815	-	8891
2R	15771148	15773815	-	8891
2R	15773254	15773815	-	8891
2R	15773967	15774427	-	8891
2R	15773967	15777177	-	8891
2R	15774758	15775775	-	8891
2R	15774758	15777177	-	8891
2R	15775508	15777177	-	8891
2R	15777287	15778351	-	8891
2R	15778547	15779264	-	8891
2R	15778547	15780057	-	8891
2R	15779659	15780984	-	8891
2R	15780278	15780984	-	8891
2R	15780736	15780984	-	8891
2R	15781080	15781772	-	8891
2R	15781907	15783087	-	8891
2R	15783245	15783314	-	8891
2R	15783467	15803360	-	8891
2R	15794951	15848509	+	8931
2R	15803488	15814728	-	8891
2R	15803488	15816759	-	8891
2R	15819590	15819644	-	6556
2R	15819773	15819843	-	6556
2R	15819893	15819948	-	6556
2R	15820468	15820556	-	6556
2R	15820721	15820771	-	6556
2R	15820818	15820886	-	6556
2R	15828074	15830165	-	6638
2R	15830246	15830314	-	6638
2R	15830456	15831030	-	6638
2R	15831514	15834682	-	6638
2R	15845012	15845303	-	8916
2R	15845613	15845683	-	8916
2R	15846183	15846916	-	8916
2R	15846183	15847139	-	8916
2R	15847066	15847139	-	8916
2R	15849680	15852387	+	8931
2R	15852542	15852670	+	8931
2R	15852820	15852881	+	8931
2R	15853007	15853064	+	8931
2R	15856133	15856449	+	8539
2R	15856564	15856623	+	8539
2R	15857238	15857285	+	8539
2R	15858011	15858189	-	7946
2R	15858894	15859079	-	7946
2R	15859940	15860006	-	7946
2R	15860120	15860194	-	7946
2R	15860305	15860376	-	7946
2R	15860531	15860600	-	7946
2R	15860754	15861060	-	7946
2R	15860754	15861638	-	7946
2R	15860754	15861881	-	7946
2R	15860754	15862682	-	7946
2R	15865902	15865989	-	7914
2R	15866277	15866337	-	7914
2R	15868820	15868904	-	7914
2R	15873466	15873534	-	6712
2R	15873678	15874289	-	6712
2R	15873678	15874322	-	6712
2R	15874450	15874511	-	6712
2R	15876037	15876100	-	6712
2R	15876245	15877030	-	6712
2R	15877103	15877171	-	6712
2R	15877541	15879060	-	6712
2R	15879133	15879395	-	6712
2R	15879615	15879698	-	6712
2R	15879853	15879921	-	6712
2R	15880080	15881366	-	6712
2R	15881583	15882568	-	6712
2R	15882713	15882793	-	6712
2R	15882936	15884334	-	6712
2R	15884571	15885344	-	6712
2R	15885489	15885584	-	6712
2R	15885489	15886098	-	6712
2R	15885657	15886098	-	6712
2R	15886171	15886243	-	6712
2R	15886316	15890289	-	6712
2R	15891281	15907171	-	6712
2R	15891281	15921638	-	6712
2R	15895988	15896061	-	6938
2R	15896230	15896280	-	6938
2R	15896437	15896503	-	6938
2R	15907234	15921638	-	6712
2R	15923712	15923773	-	7262
2R	15924010	15924078	-	7262
2R	15924864	15924921	-	7262
2R	15925202	15925263	-	7262
2R	15925429	15925494	-	7262
2R	15925432	15925494	-	7262
2R	15926682	15926744	-	7262
2R	15927625	15931523	-	7262
2R	15927625	15931736	-	7262
2R	15932721	15932783	-	7709
2R	15933820	15934198	-	7709
2R	15934581	15934797	-	7709
2R	15934924	15934980	+	8721
2R	15936581	15937020	-	7879
2R	15936581	15937678	-	7879
2R	15936581	15938446	-	7879
2R	15936584	15938114	-	7879
2R	15936584	15938446	-	7879
2R	15937327	15937678	-	7879
2R	15937880	15938446	-	7879
2R	15938268	15938446	-	7879
2R	15938979	15939036	-	7879
2R	15939258	15939309	-	7879
2R	15939258	15939774	-	7879
2R	15939258	15939909	-	7879
2R	15943084	15945251	+	7836
2R	15945436	15945502	+	7836
2R	15945887	15945946	+	7836
2R	15947607	15948004	-	8325
2R	15947607	15948163	-	8325
2R	15947607	15948807	-	8325
2R	15948711	15948807	-	8325
2R	15948986	15949040	-	8325
2R	15949143	15949203	-	8325
2R	15949546	15949605	-	8325
2R	15950125	15950190	-	8325
2R	15950466	15950607	-	8325
2R	15950466	15951157	-	8325
2R	15951467	15951871	-	8325
2R	15951467	15951906	-	8325
2R	15951467	15952347	-	8325
2R	15951467	15952835	-	8325
2R	15951816	15952835	-	8325
2R	15953221	15953425	-	8325
2R	15953838	15953901	-	8325
2R	15954774	15954832	-	8325
2R	15954879	15956638	-	8325
2R	15955255	15955322	+	8180
2R	15955517	15955573	+	8180
2R	15956808	15957808	-	8325
2R	15957942	15957993	-	8325
2R	15959318	15959788	-	8325
2R	15959638	15959788	-	8325
2R	15959877	15960244	-	8325
2R	15960080	15960244	-	8325
2R	15960418	15960480	-	8325
2R	15961189	15961312	-	8325
2R	15961189	15963036	-	8325
2R	15962057	15962116	-	8325
2R	15962828	15969075	-	8325
2R	15964657	15964811	-	8325
2R	15965571	15965747	-	8325
2R	15966531	15966593	-	8325
2R	15984007	15984073	-	8325
2R	15984287	15984653	-	8325
2R	15984746	15984882	-	8325
2R	15985368	15985473	-	8325
2R	15985766	15985861	-	8325
2R	15985766	15987569	-	8325
2R	15986147	15987132	-	8325
2R	15987748	15988893	-	8325
2R	15990100	15990169	-	7396
2R	15990383	15990451	-	7396
2R	15990674	15990858	-	7396
2R	15992048	15992100	-	7484
2R	15992446	15992583	+	8814
2R	15992713	15992777	+	8814
2R	15992934	15992992	+	8814
2R	15993130	15993186	+	8814
2R	15994397	15994461	-	7084
2R	15994803	15994864	-	7084
2R	15996099	15996166	-	7084
2R	15996315	15996894	-	7084
2R	15996318	15996894	-	7084
2R	15996366	15996894	-	7084
2R	15997219	15997276	-	7084
2R	15998004	15998066	-	7084
2R	15998253	15999804	-	7084
2R	15999971	16000094	-	7084
2R	15999971	16001187	-	7084
2R	16002499	16002551	+	7719
2R	16006252	16006309	+	7719
2R	16007026	16007086	-	6372
2R	16007387	16007444	-	6372
2R	16008488	16011954	+	6624
2R	16009717	16009772	-	6636
2R	16010155	16010208	-	6636
2R	16011156	16011218	-	6636
2R	16011839	16011954	+	6624
2R	16012071	16012140	+	6624
2R	16012615	16012672	+	6624
2R	16014046	16014113	-	7297
2R	16014589	16014651	-	7297
2R	16015035	16015091	+	6204
2R	16015289	16015339	+	6204
2R	16015506	16015559	+	6204
2R	16016265	16016330	-	6211
2R	16016460	16016524	-	6211
2R	16016672	16016732	-	6211
2R	16017858	16021888	+	7220
2R	16022377	16022443	+	7220
2R	16022779	16022837	+	7220
2R	16022990	16023065	+	7220
2R	16023688	16023746	+	7220
2R	16023860	16024058	+	7220
2R	16023860	16024085	+	7220
2R	16024215	16024272	+	7220
2R	16025135	16025190	-	6185
2R	16025311	16025372	-	6185
2R	16025648	16025708	-	6185
2R	16025855	16025912	-	6185
2R	16026068	16026134	-	6185
2R	16026281	16026338	-	6185
2R	16026547	16026610	-	6185
2R	16026813	16026866	-	6185
2R	16027057	16027134	-	6185
2R	16027264	16027336	-	6185
2R	16027279	16027336	-	6185
2R	16027572	16027664	-	6185
2R	16027734	16027883	-	6185
2R	16027987	16028104	-	6185
2R	16028806	16028879	+	8166
2R	16029006	16029060	+	8166
2R	16029208	16029307	+	8166
2R	16029426	16029490	+	8166
2R	16029661	16029802	+	8166
2R	16032177	16038051	+	6274
2R	16032435	16038051	+	6274
2R	16038458	16040142	+	6274
2R	16040260	16040891	+	6274
2R	16041712	16041918	+	6274
2R	16042038	16042104	+	6274
2R	16042452	16042508	+	6274
2R	16042699	16042754	+	6274
2R	16042892	16042952	+	6274
2R	16043171	16043245	+	6274
2R	16043322	16043381	+	6274
2R	16043535	16043598	+	6274
2R	16045014	16045078	+	6274
2R	16045181	16045286	+	6274
2R	16045391	16045450	+	6274
2R	16047923	16047983	+	6890
2R	16048067	16048131	+	6890
2R	16048279	16048336	+	6890
2R	16048430	16048492	+	6890
2R	16048696	16048753	+	6890
2R	16048920	16048983	+	6890
2R	16049147	16049203	+	6890
2R	16049262	16049325	+	6890
2R	16049410	16049486	+	6890
2R	16049620	16056525	+	6890
2R	16056626	16056925	+	6890
2R	16057578	16058454	+	6890
2R	16059746	16059817	+	6890
2R	16083394	16083449	-	7696
2R	16083612	16083682	-	7696
2R	16083884	16083945	-	7696
2R	16085097	16085163	-	7696
2R	16085490	16085563	-	7696
2R	16085621	16086044	-	7696
2R	16085621	16086930	-	7696
2R	16085621	16088304	-	7696
2R	16086294	16086930	-	7696
2R	16086294	16088304	-	7696
2R	16087726	16088304	-	7696
2R	16088366	16088451	-	7696
2R	16088536	16088682	-	7696
2R	16088826	16088906	-	7696
2R	16089039	16089091	-	7696
2R	16089287	16089570	-	7696
2R	16089893	16098127	-	7696
2R	16099016	16099078	+	8840
2R	16099636	16099693	-	6350
2R	16101782	16101834	-	6350
2R	16102051	16102109	-	6350
2R	16102821	16103610	+	8357
2R	16102893	16103610	+	8357
2R	16102950	16103610	+	8357
2R	16103309	16103610	+	8357
2R	16103775	16105032	+	8357
2R	16105183	16105716	+	8357
2R	16105798	16105859	+	8357
2R	16109275	16109371	-	7483
2R	16109429	16109626	-	7483
2R	16110672	16111500	+	9011
2R	16110672	16111740	+	9011
2R	16111555	16111740	+	9011
2R	16111927	16111982	+	9011
2R	16112142	16112195	+	9011
2R	16112142	16112201	+	9011
2R	16112531	16112588	+	9011
2R	16112531	16112591	+	9011
2R	16112715	16112788	+	9011
2R	16112970	16113180	+	9011
2R	16112970	16114771	+	9011
2R	16113259	16113775	+	9011
2R	16113884	16114034	+	9011
2R	16114473	16114771	+	9011
2R	16114634	16114771	+	9011
2R	16114867	16114939	+	9011
2R	16114867	16115353	+	9011
2R	16115595	16115652	+	9011
2R	16115759	16115810	+	9011
2R	16115763	16115810	+	9011
2R	16116537	16116592	+	9011
2R	16117297	16117354	+	8538
2R	16117499	16117554	+	8538
2R	16117709	16117768	+	8538
2R	16117955	16118011	+	8538
2R	16118862	16118913	+	8538
2R	16119915	16120398	+	7673
2R	16120209	16120398	+	7673
2R	16120209	16120410	+	7673
2R	16120654	16120715	+	7673
2R	16120860	16120965	+	7673
2R	16121117	16121182	+	7673
2R	16121926	16122096	+	7673
2R	16122387	16122452	+	7673
2R	16123698	16124084	+	8451
2R	16124253	16124314	+	8451
2R	16125783	16131541	+	8701
2R	16131900	16132308	+	8701
2R	16132636	16132828	+	8701
2R	16132636	16133421	+	8701
2R	16132636	16136026	+	8701
2R	16133091	16136026	+	8701
2R	16133684	16136026	+	8701
2R	16136126	16136186	+	8701
2R	16136361	16136424	+	8701
2R	16136567	16136833	+	8701
2R	16136567	16137204	+	8701
2R	16137030	16137204	+	8701
2R	16138439	16138766	+	7241
2R	16138885	16140329	+	7241
2R	16140438	16140499	+	7241
2R	16140574	16140633	+	7241
2R	16142295	16142353	+	8131
2R	16143415	16143481	+	6957
2R	16143972	16144026	+	6957
2R	16144714	16144772	+	6957
2R	16144918	16144979	+	6957
2R	16145579	16145642	+	6957
2R	16146884	16146941	-	8748
2R	16147102	16147165	-	8748
2R	16151066	16164086	+	7487
2R	16158601	16158679	-	8544
2R	16165114	16165612	+	7487
2R	16165685	16165748	+	7487
2R	16165959	16166014	+	7487
2R	16166159	16166222	+	7487
2R	16167047	16167108	+	7487
2R	16167466	16167527	+	7487
2R	16167810	16167872	+	7487
2R	16170077	16170136	-	8773
2R	16170706	16170759	-	8773
2R	16171560	16171617	-	8035
2R	16171993	16172050	-	8035
2R	16172186	16172245	-	8035
2R	16172317	16172377	-	8035
2R	16172578	16172636	-	8035
2R	16173241	16173309	-	8035
2R	16173652	16173724	-	8035
2R	16174043	16174107	-	8035
2R	16174231	16174297	-	8035
2R	16174467	16174540	-	8035
2R	16174852	16174915	-	8035
2R	16175204	16175268	-	8035
2R	16175422	16175485	-	8035
2R	16175999	16176058	-	8035
2R	16176172	16176232	-	8035
2R	16176369	16176520	-	8035
2R	16176675	16178171	-	8035
2R	16178878	16181980	+	8560
2R	16178953	16181980	+	8560
2R	16179373	16181980	+	8560
2R	16181806	16181980	+	8560
2R	16182091	16182157	+	8560
2R	16182459	16182516	+	8560
2R	16182674	16182736	+	8560
2R	16182915	16182982	+	8560
2R	16183119	16183185	+	8560
2R	16183538	16183602	+	8560
2R	16185752	16185811	-	7256
2R	16186020	16186406	-	7256
2R	16187137	16188577	+	8588
2R	16188155	16188577	+	8588
2R	16189665	16189762	+	8588
2R	16192032	16192099	+	8588
2R	16192226	16192287	+	8588
2R	16192504	16192564	+	8588
2R	16192777	16192844	+	8588
2R	16195658	16195716	-	7936
2R	16195971	16196066	-	7936
2R	16196001	16196066	-	7936
2R	16196573	16196691	+	7575
2R	16196603	16196691	+	7575
2R	16198339	16198484	+	6996,7760
2R	16198947	16199006	+	6996,7760
2R	16200219	16200277	-	6617
2R	16201506	16201559	-	6617
2R	16202082	16202143	-	6617
2R	16202641	16202748	-	6617
2R	16204382	16204441	-	8505
2R	16204755	16204824	-	8505
2R	16205032	16205319	-	8505
2R	16205032	16205709	-	8505
2R	16205581	16205709	-	8505
2R	16205820	16205900	-	8505
2R	16206080	16206171	-	8505
2R	16206080	16209567	-	8505
2R	16206080	16210021	-	8505
2R	16206080	16210189	-	8505
2R	16206080	16221122	-	8505
2R	16206080	16221669	-	8505
2R	16206228	16210189	-	8505
2R	16221150	16221669	-	8505
2R	16224710	16224769	-	6501
2R	16224916	16225106	-	6501
2R	16225326	16226058	-	6501
2R	16225326	16226567	-	6501
2R	16225326	16226656	-	6501
2R	16225326	16230077	-	6501
2R	16226737	16227591	+	8061
2R	16226775	16230077	-	6501
2R	16226805	16230077	-	6501
2R	16227960	16228027	+	8061
2R	16228331	16228399	+	8061
2R	16230344	16230777	+	7917
2R	16232878	16232966	+	7917
2R	16237032	16237088	+	6893
2R	16238987	16239057	-	6694
2R	16241512	16241567	-	8272
2R	16244083	16244148	-	6187
2R	16244300	16244494	-	6187
2R	16245161	16246372	-	6187
2R	16246913	16247746	-	6187
2R	16247910	16248226	-	6187
2R	16248479	16249530	-	6187
2R	16248479	16254421	-	6187
2R	16254921	16255215	-	6187
2R	16255432	16259236	-	6187
2R	16262943	16263007	-	6991
2R	16263122	16263177	-	6991
2R	16263537	16263602	-	6991
2R	16263906	16263961	-	6991
2R	16264092	16264152	-	6991
2R	16264362	16264416	-	6991
2R	16265123	16265166	+	8460
2R	16265123	16265181	+	8460
2R	16265627	16265687	+	8460
2R	16265854	16265913	+	8460
2R	16266077	16266141	+	8460
2R	16266654	16266718	+	8460
2R	16267705	16267775	-	8950
2R	16269656	16269793	-	8950
2R	16270254	16271338	-	8950
2R	16272642	16272704	+	8496
2R	16276537	16276589	+	8496
2R	16281304	16281518	+	8666
2R	16283499	16283550	+	7574
2R	16284250	16284313	+	7574
2R	16284654	16284712	+	7574
2R	16286232	16286295	+	7574
2R	16286978	16287070	+	7574
2R	16289609	16289951	+	7662
2R	16290752	16290927	+	7662
2R	16291719	16291773	+	6962,8494
2R	16292725	16292782	-	7197
2R	16292935	16292988	-	7197
2R	16293944	16294002	-	7197
2R	16310218	16311060	+	7249
2R	16311156	16312229	+	7249
2R	16312345	16312409	+	7249
2R	16312629	16312714	+	7249
2R	16312866	16312924	+	7249
2R	16313136	16313191	+	7249
2R	16313422	16313484	+	7249
2R	16314713	16314767	+	7249
2R	16315105	16315168	+	7249
2R	16315105	16315432	+	7249
2R	16315343	16315432	+	7249
2R	16315544	16315598	+	7249
2R	16315805	16315860	+	7249
2R	16315958	16316022	+	7249
2R	16317567	16317625	-	8148
2R	16318435	16318497	-	8148
2R	16319097	16319152	-	8148
2R	16319297	16319349	-	8148
2R	16319478	16319524	-	8148
2R	16320099	16320157	-	8148
2R	16320424	16320489	-	8148
2R	16321514	16321569	-	7848
2R	16321819	16321872	-	7848
2R	16321914	16321983	-	7848
2R	16322336	16322434	+	6627
2R	16323792	16323853	+	6627
2R	16324245	16324306	+	6627
2R	16326065	16326134	-	8010
2R	16326274	16326332	-	8010
2R	16326431	16326492	-	8010
2R	16326749	16326810	-	8010
2R	16326910	16326973	-	8010
2R	16327161	16328552	-	8010
2R	16327161	16330236	-	8010
2R	16327161	16333033	-	8010
2R	16328915	16329416	-	8010
2R	16330399	16333033	-	8010
2R	16333188	16333277	-	8010
2R	16333421	16333779	-	8010
2R	16333421	16336489	-	8010
2R	16336864	16339446	+	8794
2R	16338422	16339446	+	8794
2R	16338437	16339446	+	8794
2R	16339198	16339446	+	8794
2R	16341422	16341480	-	7088
2R	16341783	16341843	-	7088
2R	16342416	16342476	-	7088
2R	16342655	16342722	-	7088
2R	16342771	16343005	-	7088
2R	16343036	16343094	-	7088
2R	16343325	16344033	-	7088
2R	16354630	16354693	-	7100
2R	16354849	16354905	-	7100
2R	16354952	16355013	-	7100
2R	16359903	16359970	+	8915
2R	16360155	16360223	+	8915
2R	16360155	16360242	+	8915
2R	16361524	16361710	+	8915
2R	16380750	16380846	+	6407
2R	16380986	16381045	+	6407
2R	16386751	16398828	+	7092
2R	16399422	16420280	+	7092
2R	16415245	16415327	-	6802,8870
2R	16415623	16415689	-	6802,8870
2R	16416887	16416945	-	8870
2R	16416887	16416949	-	6802,8870
2R	16417351	16417409	-	6802,8870
2R	16417705	16417764	-	6802,8870
2R	16418965	16419018	-	6802,8870
2R	16420369	16421680	+	7092
2R	16421733	16422679	+	7092
2R	16422749	16423013	+	7092
2R	16422749	16423016	+	7092
2R	16423125	16423450	+	7092
2R	16423589	16424037	+	7092
2R	16424171	16424294	+	7092
2R	16424652	16425740	+	7092
2R	16425970	16426494	+	7092
2R	16426999	16427757	+	7092
2R	16427911	16428423	+	7092
2R	16428533	16428728	+	7092
2R	16428823	16429330	+	7092
2R	16428823	16429578	+	7092
2R	16429463	16429578	+	7092
2R	16432901	16433018	+	8913
2R	16443758	16443907	+	8608
2R	16444123	16444668	+	8608
2R	16466946	16467022	+	8369
2R	16467200	16467255	+	8369
2R	16468467	16468522	+	7048
2R	16468700	16468754	+	7048
2R	16484955	16485009	-	7568
2R	16486885	16487009	+	7695
2R	16487059	16487115	+	7695
2R	16487292	16487341	+	7695
2R	16488275	16488354	+	6319
2R	16488404	16488469	+	6319
2R	16488640	16488709	+	6319
2R	16491419	16491497	+	7269
2R	16499020	16499185	-	6358
2R	16500530	16503504	+	7488
2R	16503633	16525373	+	7488
2R	16516271	16516919	+	7488
2R	16516271	16517018	+	7488
2R	16516534	16517018	+	7488
2R	16517342	16525373	+	7488
2R	16525462	16525712	+	7488
2R	16525765	16527613	+	7488
2R	16527683	16528541	+	7488
2R	16528650	16528898	+	7488
2R	16529037	16529107	+	7488
2R	16529241	16529358	+	7488
2R	16529716	16530249	+	7488
2R	16530479	16530728	+	7488
2R	16531066	16531231	+	7488
2R	16531396	16531458	+	7488
2R	16531612	16531793	+	7488
2R	16531903	16532328	+	7488
2R	16535130	16535195	+	6310
2R	16552426	16554627	+	6480
2R	16552622	16554627	+	6480
2R	16554693	16554758	+	6480
2R	16554909	16554967	+	6480
2R	16555254	16555318	+	6480
2R	16555254	16555604	+	6480
2R	16555484	16555604	+	6480
2R	16555790	16555844	+	6480
2R	16556004	16556068	+	6480
2R	16556294	16556352	+	6480
2R	16556557	16556618	+	6480
2R	16560018	16560072	-	7390
2R	16560311	16560373	-	7390
2R	16560752	16560808	-	7390
2R	16560982	16561042	-	7390
2R	16561198	16561261	-	7390
2R	16561397	16563770	-	7390
2R	16564025	16564982	-	7390
2R	16566263	16566604	+	7353
2R	16566263	16566768	+	7353
2R	16566263	16566852	+	7353
2R	16566278	16566768	+	7353
2R	16566993	16567784	+	7353
2R	16568047	16568108	+	7353
